UNITID,AWLEVELC,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSASIAT,CSASIAT,XCSBKAAT,CSBKAAT,XCSHISPT,CSHISPT,XCSNHPIT,CSNHPIT,XCSWHITT,CSWHITT,XCS2MORT,CS2MORT,XCSUNKNT,CSUNKNT,XCSNRALT,CSNRALT,XCSUND18,CSUND18,XCS18_24,CS18_24,XCS25_39,CS25_39,XCSABV40,CSABV40,XCSUNKN,CSUNKN
455114,2,R,226,R,138,R,88,R,4,R,2,R,2,R,23,R,0,R,167,R,4,R,24,R,0,R,0,R,86,R,104,R,36,R,0
455114,3,R,910,R,391,R,519,R,9,R,11,R,12,R,109,R,3,R,622,R,20,R,124,R,0,R,1,R,301,R,444,R,164,R,0
455141,1,R,66,R,1,R,65,R,0,R,3,R,13,R,1,R,1,R,39,R,8,R,1,R,0,R,1,R,37,R,24,R,4,R,0
455141,2,R,84,R,5,R,79,R,1,R,0,R,18,R,8,R,0,R,53,R,4,R,0,R,0,R,0,R,54,R,27,R,3,R,0
455169,9,R,358,R,133,R,225,R,7,R,14,R,124,R,14,R,1,R,183,R,6,R,9,R,0,R,0,R,6,R,318,R,34,R,0
455178,7,R,10,R,4,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,R,2,Z,0
455187,2,R,36,R,3,R,33,R,0,R,1,R,2,R,30,R,1,R,2,R,0,R,0,R,0,R,0,R,5,R,25,R,6,R,0
455196,2,R,310,R,31,R,279,R,2,R,13,R,204,R,31,R,3,R,35,R,2,R,20,R,0,R,0,R,73,R,188,R,49,R,0
455196,3,R,393,R,38,R,355,R,1,R,12,R,234,R,34,R,2,R,67,R,3,R,40,R,0,R,0,R,17,R,253,R,123,R,0
455202,1,R,206,R,32,R,174,Z,0,R,60,R,32,R,43,R,2,R,65,R,2,Z,0,R,2,R,0,R,81,R,93,R,32,R,0
455202,2,R,72,R,20,R,52,Z,0,R,13,R,7,R,16,R,1,R,34,Z,0,R,1,Z,0,R,0,R,25,R,36,R,11,R,0
455211,2,R,109,R,7,R,102,R,3,R,8,R,13,R,26,R,1,R,45,R,13,R,0,R,0,R,0,R,50,R,45,R,14,R,0
455220,1,R,10,R,0,R,10,R,0,R,1,R,1,R,2,R,0,R,6,R,0,R,0,R,0,R,0,R,7,R,2,R,1,R,0
455220,2,R,43,R,2,R,41,R,0,R,0,R,17,R,12,R,0,R,14,R,0,R,0,R,0,R,0,R,21,R,20,R,2,R,0
455239,1,R,41,R,1,R,40,R,0,R,1,R,4,R,2,R,0,R,34,R,0,R,0,R,0,R,0,R,12,R,19,R,10,R,0
455239,2,R,9,R,0,R,9,R,0,R,0,R,1,R,0,R,0,R,8,R,0,R,0,R,0,R,0,R,2,R,5,R,2,R,0
455257,5,R,50,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,50,Z,0,Z,0,Z,0,Z,0,R,49,R,1,Z,0,Z,0
455275,1,R,68,R,0,R,68,R,0,R,1,R,19,R,1,R,0,R,41,R,6,R,0,R,0,R,0,R,46,R,20,R,2,R,0
455275,2,R,113,R,4,R,109,R,0,R,1,R,17,R,2,R,0,R,87,R,6,R,0,R,0,R,0,R,90,R,21,R,2,R,0
455284,1,R,11,R,1,R,10,R,0,R,1,R,3,R,0,R,0,R,7,R,0,R,0,R,0,R,0,R,4,R,7,R,0,R,0
455284,2,R,113,R,3,R,110,R,0,R,0,R,16,R,2,R,0,R,89,R,4,R,2,R,0,R,0,R,82,R,27,R,4,R,0
455327,1,R,76,R,13,R,63,R,0,R,0,R,15,R,24,R,1,R,34,R,0,R,2,R,0,R,0,R,24,R,34,R,18,R,0
455336,2,R,105,R,95,R,10,Z,0,Z,0,R,45,R,17,Z,0,R,39,R,4,Z,0,R,0,Z,0,R,45,R,50,R,10,Z,0
455345,2,R,23,R,2,R,21,R,0,R,0,R,20,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,10,R,10,R,3,R,0
455354,1,R,47,R,1,R,46,Z,0,R,1,R,2,R,19,Z,0,R,24,Z,0,R,1,Z,0,Z,0,R,20,R,18,R,9,Z,0
455354,2,R,95,R,5,R,90,Z,0,R,1,R,5,R,46,Z,0,R,43,Z,0,Z,0,Z,0,Z,0,R,43,R,47,R,5,Z,0
455381,1,R,70,R,0,R,70,R,0,R,0,R,1,R,7,R,0,R,60,R,2,R,0,R,0,R,1,R,37,R,28,R,4,R,0
455381,2,R,11,R,1,R,10,R,0,R,0,R,1,R,2,R,0,R,8,R,0,R,0,R,0,R,0,R,10,R,0,R,1,R,0
455390,1,R,13,R,0,R,13,R,0,R,1,R,9,R,0,R,0,R,0,R,1,R,2,R,0,R,0,R,1,R,1,R,1,R,10
455390,2,R,17,R,1,R,16,R,0,R,0,R,4,R,0,R,0,R,2,R,0,R,9,R,2,R,0,R,2,R,8,R,2,R,5
455390,3,R,80,R,12,R,68,R,0,R,3,R,21,R,3,R,0,R,1,R,1,R,31,R,20,R,0,R,6,R,54,R,16,R,4
455406,9,R,71,R,29,R,42,R,0,R,13,R,1,R,5,R,0,R,47,R,3,R,1,R,1,R,0,R,0,R,66,R,5,R,0
455433,7,R,33,R,11,R,22,R,0,R,3,R,4,R,3,R,1,R,20,R,0,R,0,R,2,R,0,R,3,R,30,R,0,R,0
455433,9,R,28,R,5,R,23,R,0,R,1,R,1,R,6,R,0,R,16,R,2,R,0,R,2,R,0,R,0,R,18,R,10,R,0
455460,2,R,129,R,17,R,112,R,2,R,1,R,78,R,3,Z,0,R,43,R,2,Z,0,Z,0,Z,0,R,50,R,59,R,20,Z,0
455479,1,R,15,R,6,R,9,Z,0,R,1,R,2,R,1,Z,0,R,11,Z,0,Z,0,Z,0,Z,0,R,10,R,3,R,2,Z,0
455479,2,R,262,R,46,R,216,Z,0,R,4,R,77,R,19,R,1,R,158,R,3,Z,0,Z,0,Z,0,R,116,R,115,R,31,Z,0
455479,3,R,75,R,6,R,69,Z,0,R,4,R,11,R,2,Z,0,R,55,R,3,Z,0,Z,0,Z,0,R,13,R,45,R,17,Z,0
455488,2,R,197,R,51,R,146,R,0,R,1,R,156,R,2,Z,0,R,29,Z,0,R,9,Z,0,Z,0,R,80,R,94,R,23,Z,0
455488,3,R,3,Z,0,R,3,Z,0,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,2,Z,0,Z,0
455512,1,R,16,R,9,R,7,R,0,R,0,R,2,R,2,R,0,R,9,R,3,R,0,R,0,R,0,R,3,R,4,R,9,R,0
455512,3,R,240,R,70,R,170,R,1,R,14,R,8,R,137,R,0,R,57,R,9,R,13,R,1,R,0,R,130,R,89,R,21,R,0
455549,1,R,3,Z,0,R,3,Z,0,Z,0,R,1,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,Z,0,Z,0
455549,2,R,69,R,9,R,60,Z,0,R,2,R,46,R,2,R,1,R,17,R,1,Z,0,Z,0,Z,0,R,27,R,26,R,16,Z,0
455558,2,R,95,R,33,R,62,R,1,Z,0,R,73,R,1,R,0,R,13,R,6,R,1,R,0,Z,0,R,29,R,42,R,24,Z,0
455567,1,R,21,R,18,R,3,Z,0,Z,0,R,8,R,2,Z,0,R,2,Z,0,R,9,Z,0,Z,0,R,1,R,13,R,7,Z,0
455567,2,R,38,R,15,R,23,Z,0,Z,0,R,30,R,2,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,9,R,25,R,4,Z,0
455567,3,R,85,R,51,R,34,Z,0,Z,0,R,64,R,1,Z,0,R,19,R,1,Z,0,Z,0,Z,0,R,25,R,48,R,12,Z,0
455585,2,R,3,R,1,R,2,R,0,R,0,R,0,R,0,R,0,R,3,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,0
455585,3,R,27,R,3,R,24,R,0,R,0,R,1,R,1,R,0,R,23,R,0,R,2,R,0,R,0,R,14,R,12,R,1,R,0
455585,5,R,11,R,3,R,8,R,0,R,0,R,0,R,2,R,0,R,7,R,0,R,2,R,0,R,0,R,3,R,7,R,1,R,0
455600,2,R,29,R,3,R,26,R,0,R,0,R,0,R,2,R,0,R,26,R,0,R,1,R,0,R,0,R,12,R,12,R,5,R,0
455600,3,R,79,R,16,R,63,R,2,R,1,R,1,R,7,R,0,R,68,R,0,R,0,R,0,R,0,R,25,R,39,R,15,R,0
455619,3,R,152,R,30,R,122,R,11,R,4,R,26,R,6,R,0,R,104,R,0,R,1,R,0,R,0,R,35,R,93,R,24,R,0
455619,5,R,6,R,2,R,4,R,0,R,0,R,2,R,0,R,0,R,4,R,0,R,0,R,0,R,0,R,0,R,4,R,2,R,0
455628,2,R,196,R,78,R,118,Z,0,Z,0,R,171,R,3,Z,0,R,18,Z,0,R,4,Z,0,Z,0,R,77,R,94,R,25,Z,0
455628,3,R,54,R,6,R,48,R,1,Z,0,R,44,R,1,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,R,21,R,21,R,12,Z,0
455655,1,R,104,R,100,R,4,Z,0,Z,0,R,72,R,3,Z,0,R,27,Z,0,R,2,Z,0,Z,0,R,8,R,63,R,33,Z,0
455655,2,R,69,R,13,R,56,Z,0,Z,0,R,45,R,5,Z,0,R,19,Z,0,Z,0,Z,0,Z,0,R,16,R,38,R,15,Z,0
455655,3,R,57,R,2,R,55,Z,0,Z,0,R,37,R,3,Z,0,R,14,Z,0,R,3,Z,0,R,0,R,13,R,28,R,16,Z,0
455664,5,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
455664,7,R,269,R,37,R,232,R,3,R,17,R,44,R,45,R,4,R,136,R,5,R,6,R,9,R,1,R,19,R,208,R,41,R,0
455664,9,R,141,R,27,R,114,R,0,R,3,R,20,R,23,R,0,R,74,R,4,R,7,R,10,R,0,R,0,R,100,R,41,R,0
455664,10,R,81,R,6,R,75,R,0,R,1,R,25,R,4,R,0,R,43,R,0,R,4,R,4,R,0,R,5,R,62,R,14,R,0
455707,2,R,35,R,5,R,30,R,0,R,2,R,5,R,0,R,0,R,28,R,0,R,0,R,0,R,0,R,15,R,19,R,1,R,0
455716,1,R,37,R,18,R,19,R,0,R,0,R,23,R,6,R,0,R,8,R,0,R,0,R,0,R,0,R,4,R,15,R,18,R,0
455716,2,R,229,R,59,R,170,R,0,R,1,R,149,R,22,R,0,R,50,R,4,R,3,R,0,R,0,R,68,R,102,R,59,R,0
455716,3,R,135,R,44,R,91,R,0,R,5,R,69,R,15,R,0,R,39,R,1,R,6,R,0,R,0,R,14,R,73,R,48,R,0
455725,1,R,138,R,1,R,137,R,6,R,4,R,11,R,43,R,0,R,66,R,7,R,1,R,0,R,0,R,64,R,63,R,11,R,0
455725,2,R,91,R,2,R,89,R,4,R,2,R,11,R,28,R,0,R,38,R,7,R,1,R,0,R,0,R,39,R,46,R,6,R,0
455734,1,R,117,R,28,R,89,R,0,R,16,R,7,R,70,R,2,R,19,R,3,R,0,R,0,R,0,R,60,R,40,R,17,R,0
455734,2,R,63,R,14,R,49,R,0,R,8,R,9,R,31,R,0,R,14,R,1,R,0,R,0,R,0,R,24,R,30,R,9,R,0
455752,1,R,8,R,8,R,0,R,0,R,1,R,1,R,5,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,4,R,3,R,0
455752,2,R,76,R,75,R,1,R,0,R,4,R,28,R,30,R,2,R,12,R,0,R,0,Z,0,R,0,R,15,R,35,R,26,R,0
455761,1,R,79,R,2,R,77,R,0,R,5,R,5,R,11,R,0,R,39,R,7,R,12,R,0,R,0,R,31,R,42,R,6,Z,0
455761,2,R,95,R,2,R,93,R,0,R,6,R,12,R,22,R,2,R,38,R,11,R,4,R,0,R,0,R,38,R,49,R,8,R,0
455770,5,R,13,R,7,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,R,6,R,1,Z,0,R,12,Z,0,R,1,Z,0
455798,2,R,42,R,4,R,38,Z,0,Z,0,R,6,R,6,Z,0,R,26,R,3,R,1,Z,0,Z,0,R,27,R,15,Z,0,Z,0
455804,7,R,36,R,22,R,14,Z,0,R,1,R,4,Z,0,Z,0,R,28,Z,0,R,3,Z,0,R,0,R,4,R,30,R,2,R,0
455804,10,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0
455813,7,R,11,R,4,R,7,R,0,R,0,R,0,R,1,R,0,R,8,R,0,R,0,R,2,R,0,R,5,R,3,R,3,R,0
455813,9,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,2,R,0,R,0
455831,1,R,182,R,30,R,152,Z,0,Z,0,R,30,R,140,Z,0,R,8,Z,0,R,4,Z,0,R,0,R,32,R,76,R,74,R,0
455831,2,R,60,R,9,R,51,Z,0,Z,0,R,13,R,43,Z,0,R,4,Z,0,Z,0,Z,0,R,0,R,28,R,26,R,6,R,0
455840,1,R,24,R,3,R,21,R,0,R,0,R,10,R,4,R,0,R,10,R,0,R,0,R,0,R,0,R,8,R,11,R,5,R,0
455840,2,R,45,R,1,R,44,R,0,R,0,R,17,R,4,R,0,R,24,R,0,R,0,R,0,Z,0,R,25,R,18,R,2,Z,0
455859,1,R,101,Z,0,R,101,R,1,Z,0,R,2,R,8,Z,0,R,89,R,1,Z,0,Z,0,Z,0,R,58,R,33,R,10,Z,0
455859,2,R,57,R,2,R,55,R,3,R,0,Z,0,R,5,R,1,R,47,R,1,Z,0,Z,0,Z,0,R,45,R,11,R,1,Z,0
455868,2,R,135,R,12,R,123,Z,0,R,15,R,9,R,93,R,1,R,17,Z,0,Z,0,Z,0,Z,0,R,50,R,51,R,34,Z,0
455868,3,R,33,R,3,R,30,Z,0,R,3,Z,0,R,22,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,R,8,R,15,R,10,Z,0
455877,1,R,46,R,0,R,46,R,0,R,3,R,9,R,9,R,0,R,19,R,4,R,2,R,0,R,0,R,15,R,30,R,1,R,0
455877,2,R,98,R,12,R,86,R,1,R,7,R,15,R,20,R,1,R,47,R,5,R,2,R,0,R,0,R,52,R,43,R,3,R,0
455886,1,R,30,R,2,R,28,R,1,R,1,R,3,R,9,R,0,R,13,R,2,R,0,R,1,R,0,R,18,R,8,R,4,R,0
455886,2,R,37,R,1,R,36,R,0,R,1,R,7,R,7,R,0,R,22,R,0,R,0,R,0,R,1,R,23,R,11,R,2,R,0
455895,1,R,42,R,1,R,41,R,1,R,0,R,14,R,17,R,0,R,9,R,1,R,0,R,0,R,0,R,20,R,19,R,3,R,0
455895,2,R,59,R,0,R,59,R,0,R,0,R,16,R,25,R,0,R,17,R,1,R,0,R,0,R,0,R,42,R,17,R,0,R,0
455901,2,R,109,R,7,R,102,R,0,R,2,R,9,R,7,R,1,R,87,R,0,R,3,R,0,R,1,R,79,R,25,R,4,R,0
455910,1,R,60,R,6,R,54,R,1,R,0,R,4,R,1,Z,0,R,54,Z,0,R,0,Z,0,R,0,R,26,R,19,R,15,R,0
455929,2,R,23,R,1,R,22,R,1,R,1,R,0,R,1,R,0,R,18,R,2,R,0,R,0,R,0,R,12,R,10,R,1,R,0
455947,1,R,6,R,1,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,R,6,Z,0,Z,0,Z,0,Z,0,R,4,R,2,Z,0,Z,0
455947,2,R,74,Z,0,R,74,Z,0,Z,0,R,3,R,2,Z,0,R,67,R,1,R,1,Z,0,Z,0,R,54,R,18,R,2,Z,0
455956,2,R,300,R,66,R,234,Z,0,Z,0,Z,0,R,300,Z,0,Z,0,Z,0,Z,0,Z,0,R,16,R,166,R,94,R,20,R,4
455965,2,R,79,R,7,R,72,R,0,R,1,R,0,R,3,R,0,R,69,R,0,R,6,R,0,R,0,R,69,R,8,R,2,R,0
455974,1,R,153,R,9,R,144,R,0,R,0,R,0,R,153,R,0,R,0,R,0,R,0,R,0,R,0,R,91,R,52,R,10,R,0
455983,1,R,16,R,3,R,13,R,1,R,12,R,0,R,1,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,8,R,8,R,0
455983,2,R,236,R,97,R,139,R,0,R,125,R,4,R,11,R,0,R,55,R,17,R,0,R,24,R,0,R,15,R,70,R,151,R,0
455983,3,R,17,R,5,R,12,R,0,R,3,R,1,R,1,R,0,R,0,R,0,R,0,R,12,R,0,R,6,R,8,R,3,Z,0
455992,7,R,174,R,53,R,121,R,1,R,2,R,4,R,12,Z,0,R,99,R,5,R,50,R,1,R,0,R,1,R,68,R,105,R,0
456001,1,R,1,R,1,R,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0
456001,2,R,40,R,39,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,R,40,Z,0,Z,0,Z,0,R,0,R,31,R,7,R,2,Z,0
456010,2,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,1,R,0
456010,3,R,2,R,0,R,2,R,0,R,0,R,0,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
456010,5,R,33,R,14,R,19,R,1,R,4,R,5,R,4,R,0,R,18,R,0,R,1,R,0,R,0,R,18,R,13,R,2,R,0
456029,1,R,2,R,0,R,2,R,0,R,0,R,1,R,0,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,1,R,0,R,0
456029,2,R,75,R,5,R,70,R,0,R,0,R,36,R,3,R,0,R,35,R,0,R,1,R,0,R,0,R,50,R,24,R,1,R,0
456038,1,R,388,R,59,R,329,R,16,R,6,R,11,R,131,R,1,R,206,R,12,R,5,R,0,R,0,R,198,R,135,R,55,R,0
456038,2,R,92,R,6,R,86,R,3,R,2,R,3,R,32,R,0,R,45,R,5,R,2,R,0,R,1,R,37,R,41,R,13,R,0
456038,3,R,57,R,2,R,55,R,0,R,2,R,0,R,15,R,0,R,36,R,3,R,1,R,0,R,0,R,23,R,29,R,5,R,0
456056,1,R,7,R,5,R,2,R,0,R,0,R,2,R,1,R,0,R,4,R,0,R,0,R,0,R,0,R,1,R,3,R,3,R,0
456056,2,R,92,R,6,R,86,R,0,R,1,R,74,R,1,R,0,R,14,R,2,R,0,R,0,R,0,R,35,R,47,R,10,R,0
456056,3,R,61,R,9,R,52,R,0,R,0,R,45,R,2,R,0,R,13,R,1,R,0,R,0,R,0,R,10,R,35,R,16,R,0
456056,5,R,8,R,4,R,4,R,0,R,0,R,6,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,2,R,4,R,2,R,0
456065,2,R,74,R,8,R,66,Z,0,Z,0,R,37,R,3,Z,0,R,29,R,1,R,4,Z,0,R,0,R,43,R,28,R,3,Z,0
456074,2,R,94,R,4,R,90,Z,0,Z,0,R,25,R,1,Z,0,R,64,R,4,Z,0,Z,0,Z,0,R,61,R,31,R,2,Z,0
456092,1,R,17,R,0,R,17,R,0,R,0,R,0,R,2,R,0,R,14,R,1,R,0,R,0,R,0,R,4,R,8,R,5,R,0
456092,2,R,27,R,0,R,27,R,0,R,0,R,1,R,6,R,0,R,19,R,1,R,0,R,0,R,0,R,14,R,9,R,4,R,0
456126,2,R,48,R,2,R,46,R,0,R,1,R,20,R,13,R,0,R,5,R,2,R,7,R,0,R,0,R,21,R,25,R,2,R,0
456135,2,R,50,R,1,R,49,R,1,R,3,R,14,R,9,R,0,R,14,R,7,R,2,R,0,R,0,R,28,R,20,R,2,R,0
456144,2,R,41,R,37,R,4,Z,0,Z,0,R,10,R,7,R,1,R,15,R,8,Z,0,Z,0,Z,0,R,23,R,18,Z,0,Z,0
456153,2,R,39,R,31,R,8,Z,0,Z,0,R,23,R,9,Z,0,R,7,Z,0,Z,0,Z,0,Z,0,R,14,R,24,R,1,Z,0
456180,2,R,113,R,13,R,100,R,1,R,1,R,30,R,46,R,1,R,26,Z,0,R,8,Z,0,Z,0,R,45,R,54,R,14,Z,0
456180,3,R,31,R,1,R,30,Z,0,Z,0,R,1,R,11,Z,0,R,13,Z,0,R,6,Z,0,Z,0,R,7,R,24,Z,0,Z,0
456205,1,R,104,R,58,R,46,R,2,R,3,R,57,R,5,R,2,R,32,R,2,R,1,Z,0,Z,0,R,22,R,48,R,34,Z,0
456205,2,R,59,R,4,R,55,Z,0,Z,0,R,30,R,2,Z,0,R,24,Z,0,R,3,Z,0,Z,0,R,17,R,33,R,9,Z,0
456205,3,R,62,R,2,R,60,Z,0,Z,0,R,39,R,6,Z,0,R,14,Z,0,R,3,Z,0,Z,0,R,23,R,31,R,8,Z,0
456214,1,R,175,R,94,R,81,R,1,R,2,R,23,R,122,R,0,R,20,R,0,R,7,R,0,R,0,R,68,R,84,R,23,R,0
456287,1,R,34,R,0,R,34,R,0,R,0,R,0,R,2,R,1,R,30,R,1,R,0,R,0,R,0,R,25,R,8,R,1,R,0
456287,2,R,31,R,0,R,31,R,0,Z,0,R,1,R,2,Z,0,R,27,Z,0,R,1,R,0,R,0,R,23,R,7,R,1,R,0
456296,2,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,2,R,0,R,0,R,0,R,0,R,0,R,1,R,1,R,0
456296,3,R,140,R,61,R,79,R,2,R,1,R,37,R,20,R,0,R,62,R,6,R,12,R,0,R,0,R,23,R,76,R,41,R,0
456296,5,R,122,R,64,R,58,Z,0,R,2,R,28,R,14,Z,0,R,70,R,4,R,4,Z,0,Z,0,R,14,R,76,R,32,Z,0
456302,2,R,22,R,11,R,11,R,0,R,0,R,4,R,0,R,0,R,18,R,0,R,0,R,0,R,0,R,11,R,6,R,5,R,0
456302,3,R,75,R,28,R,47,R,1,R,1,R,22,R,4,R,0,R,40,R,2,R,5,R,0,R,0,R,27,R,35,R,13,R,0
456320,2,R,60,R,8,R,52,R,2,Z,0,R,6,R,17,Z,0,R,34,R,1,Z,0,Z,0,R,0,R,27,R,22,R,11,R,0
456320,3,R,142,R,28,R,114,Z,0,R,1,R,15,R,22,Z,0,R,95,R,9,Z,0,Z,0,R,0,R,66,R,62,R,14,R,0
456339,2,R,243,R,39,R,204,Z,0,R,1,R,116,R,9,Z,0,R,112,R,5,Z,0,Z,0,R,0,R,72,R,129,R,42,R,0
456348,3,R,469,R,124,R,345,R,8,R,5,R,131,R,50,R,4,R,254,R,0,R,16,R,1,R,0,R,45,R,241,R,183,R,0
456348,5,R,704,R,181,R,523,R,13,R,5,R,192,R,58,R,6,R,393,R,0,R,34,R,3,R,0,R,33,R,347,R,324,R,0
456348,7,R,540,R,142,R,398,R,7,R,9,R,197,R,49,R,5,R,230,R,0,R,34,R,9,R,0,R,18,R,292,R,230,R,0
456348,9,R,218,R,65,R,153,R,6,R,1,R,118,R,11,R,1,R,57,R,0,R,17,R,7,R,0,R,0,R,68,R,150,R,0
456454,2,R,82,R,45,R,37,R,4,R,4,R,2,R,22,R,2,R,42,R,2,R,4,R,0,R,0,R,32,R,35,R,15,R,0
456454,3,R,81,R,17,R,64,Z,0,R,2,Z,0,R,8,R,3,R,63,R,4,R,1,Z,0,Z,0,R,14,R,62,R,5,Z,0
456481,5,R,10,R,3,R,7,Z,0,Z,0,Z,0,R,10,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,1,Z,0
456481,7,R,13,R,9,R,4,Z,0,Z,0,Z,0,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,4,Z,0
456490,5,R,20,R,14,R,6,Z,0,Z,0,Z,0,R,18,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,15,R,5,Z,0
456490,7,R,14,R,8,R,6,Z,0,Z,0,Z,0,R,14,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,10,R,4,Z,0
456506,2,R,96,R,5,R,91,R,1,R,1,R,18,R,8,Z,0,R,60,R,6,R,2,Z,0,Z,0,R,42,R,43,R,11,Z,0
456515,2,R,169,R,13,R,156,R,2,Z,0,R,21,R,7,Z,0,R,131,R,6,R,2,Z,0,Z,0,R,74,R,68,R,27,Z,0
456542,7,R,68,R,37,R,31,R,0,R,6,R,10,R,4,R,0,R,34,R,2,R,12,R,0,R,0,R,35,R,33,R,0,R,0
456542,9,R,67,R,36,R,31,R,0,R,15,R,6,R,4,R,0,R,39,R,2,R,1,R,0,R,0,R,0,R,65,R,2,R,0
456551,1,R,19,R,1,R,18,Z,0,Z,0,R,1,Z,0,Z,0,R,18,Z,0,Z,0,Z,0,R,0,R,10,R,7,R,2,R,0
456551,2,R,28,R,1,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,R,28,Z,0,Z,0,Z,0,R,0,R,26,R,2,R,0,Z,0
456560,2,R,77,R,34,R,43,R,11,R,0,R,1,R,2,R,0,R,52,R,8,R,3,R,0,R,16,R,43,R,13,R,5,Z,0
456579,1,R,127,R,117,R,10,Z,0,R,2,R,18,R,67,R,0,R,35,R,3,R,2,Z,0,Z,0,R,25,R,67,R,35,Z,0
456579,2,R,49,R,4,R,45,Z,0,Z,0,R,5,R,17,Z,0,R,27,Z,0,Z,0,Z,0,Z,0,R,19,R,24,R,6,Z,0
456579,3,R,180,R,33,R,147,Z,0,R,1,R,27,R,66,R,0,R,80,R,4,R,2,Z,0,Z,0,R,62,R,88,R,30,Z,0
456588,2,R,36,R,1,R,35,R,0,R,1,R,3,R,28,R,0,R,3,R,1,Z,0,R,0,R,0,R,21,R,12,R,3,R,0
456597,1,R,18,R,0,R,18,R,1,R,1,R,1,R,6,R,1,R,7,R,1,R,0,R,0,R,0,R,9,R,7,R,2,R,0
456597,2,R,57,R,2,R,55,R,1,R,0,R,3,R,34,R,0,R,16,R,1,R,2,R,0,R,0,R,42,R,15,R,0,R,0
456612,2,R,80,R,11,R,69,R,3,R,1,R,12,R,31,R,0,R,32,R,0,R,1,R,0,R,0,R,44,R,26,R,10,R,0
456612,3,R,129,R,35,R,94,R,6,R,5,R,15,R,36,R,0,R,65,R,0,R,2,R,0,R,0,R,45,R,66,R,18,R,0
456612,5,R,3,R,2,R,1,R,0,R,0,R,1,R,1,R,0,R,1,R,0,R,0,R,0,R,0,R,1,R,2,R,0,R,0
456621,3,R,1,R,1,Z,0,Z,0,Z,0,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,Z,0
456621,5,R,8,R,2,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,4,Z,0
456621,7,R,10,R,3,R,7,Z,0,Z,0,R,1,R,1,Z,0,R,8,Z,0,Z,0,Z,0,Z,0,R,7,R,3,Z,0,Z,0
456782,2,R,6,R,1,R,5,R,0,R,0,R,0,R,0,R,0,R,6,R,0,R,0,R,0,R,0,R,2,R,2,R,2,R,0
456782,3,R,53,R,9,R,44,R,0,R,0,R,0,R,2,R,0,R,50,R,0,R,1,R,0,R,0,R,25,R,19,R,9,R,0
456782,5,R,18,R,9,R,9,R,0,R,0,R,0,R,0,R,0,R,16,R,0,R,2,R,0,R,0,R,7,R,7,R,4,R,0
456791,2,R,55,R,3,R,52,R,0,R,1,R,32,R,3,R,0,R,19,R,0,R,0,R,0,R,0,R,29,R,22,R,4,R,0
456791,3,R,166,R,28,R,138,R,0,R,1,R,94,R,7,R,0,R,62,R,0,R,2,R,0,R,0,R,35,R,96,R,35,R,0
456791,5,R,11,R,3,R,8,R,0,R,0,R,5,R,1,R,0,R,5,R,0,R,0,R,0,R,0,R,2,R,6,R,3,R,0
